partid,aspect_ind,sentiment,age,sex,yearsofedu,job,income,qual_focused,qual_effort,duration,rating,aspect,r_risk,r_frequency,r_social,r_situation,r_control,r_active,aspect_ind_cat,r_risk_binary,r_risk_binary_n,n_aspects,n_seeking,n_avoiding,s_aspects,m_aspects,m_risk,s_risk,p_social,p_situation,p_control,p_active,rank_frequency,med_frequency,SMRD,mean_sentiment,max_sentiment,min_sentiment
pve9ncn9s6,4,-1,35,male,18,employed,5k_x,100,100,678,10,There is an inherent risk in everything we do and should be embraced.,25,week,0,0,controllable,active,Aspect #4,Pro,1,4,4,0,4,1,28.5,114,0,0.5,0.75,0.5,2,2.5,1,-0.75,0,-2
pvlbb9h2ok,2,-1,30,male,14,selfemployed,0_1k,87,92,249,3,I don't like the idea of getting hurt or injured,-43,week,0,0,controllable,active,Aspect #2,Contra,-1,4,0,4,-4,-1,-37,-148,0,0,1,1,2,1.5,-1,-0.3333333333333333,1,-1
pvlbb9h2ok,3,-1,30,male,14,selfemployed,0_1k,87,92,249,3,I try to calculate all the risks involved in a situation,-34,day,0,0,controllable,active,Aspect #3,Contra,-1,4,0,4,-4,-1,-37,-148,0,0,1,1,1,1.5,-1,-0.3333333333333333,1,-1
pvlbb9h2ok,4,1,30,male,14,selfemployed,0_1k,87,92,249,3,I prefer to be make the right bet ,-34,week,0,0,controllable,active,Aspect #4,Contra,-1,4,0,4,-4,-1,-37,-148,0,0,1,1,2,1.5,-1,-0.3333333333333333,1,-1
pvmdov8kus,1,-1,45,male,16,employed,0_1k,100,100,271,10,"I started my career as an options trader on the CBOE. Options trading can be considered the riskiest financial instrument to use. I left the Boston area after High School and attended Ohio State. I then moved to Chicago and now live in Florida so I'm adept at moving to areas around the country, I deem this risky.",47,year,0,1,controllable,active,Aspect #1,Pro,1,1,1,0,1,1,47,47,0,1,1,1,4,4,1,-1,-1,-1
pvojep7hrk,1,0,70,female,12,selfemployed,5k_x,100,100,486,6,"I will take risks to a certain degree.  I recently wen t up in a hot air balloon, but don't ask me to go sky diving.",12,less_once,0,1,controllable,active,Aspect #1,Pro,1,4,1,3,-2,-0.5,-3,-12,0.25,1,1,0.6666666666666666,6,6,1,-1,0,-2
pvojep7hrk,2,-2,70,female,12,selfemployed,5k_x,100,100,486,6,Risk taking is not for the faint at heart.,-10,less_once,1,1,NA,NA,Aspect #2,Contra,-1,4,1,3,-2,-0.5,-3,-12,0.25,1,1,0.6666666666666666,6,6,1,-1,0,-2
pvojep7hrk,3,-2,70,female,12,selfemployed,5k_x,100,100,486,6,"I am a grandmother, so I limit my risk taking to the simple stuff like whitewater rafting.",-5,less_once,0,1,controllable,active,Aspect #3,Contra,-1,4,1,3,-2,-0.5,-3,-12,0.25,1,1,0.6666666666666666,6,6,1,-1,0,-2
pvojep7hrk,4,0,70,female,12,selfemployed,5k_x,100,100,486,6,"When it comes to taking risks, I feel some people are born with that natural instinct for adventure and thrills.",-9,less_once,0,1,controllable,passive,Aspect #4,Contra,-1,4,1,3,-2,-0.5,-3,-12,0.25,1,1,0.6666666666666666,6,6,1,-1,0,-2
pvsp7i8pvn,1,-1,57,female,17,selfemployed,1k_2k,100,100,1028,3,I don't take risks with money I can't afford to lose.,-41,day,0,1,controllable,active,Aspect #1,Contra,-1,4,2,2,0,0,-16,-64,0,1,0.75,1,1,1,-0.5,-2.25,-1,-4
pvsp7i8pvn,2,-2,57,female,17,selfemployed,1k_2k,100,100,1028,3,"I DO take risks in my work, I sometimes risk time and effort trying to get a job I may not get.",18,month,0,1,uncontrollable,active,Aspect #2,Pro,1,4,2,2,0,0,-16,-64,0,1,0.75,1,3,1,-0.5,-2.25,-1,-4
pvsp7i8pvn,3,-2,57,female,17,selfemployed,1k_2k,100,100,1028,3,"Outside of my work, I can't think of any other areas where I engage in risky behavior, so overall all I am a person who avoids risks.",-47,day,0,1,controllable,active,Aspect #3,Contra,-1,4,2,2,0,0,-16,-64,0,1,0.75,1,1,1,-0.5,-2.25,-1,-4
pvsp7i8pvn,4,-4,57,female,17,selfemployed,1k_2k,100,100,1028,3,"I do buy lottery tickets, which are extremely risky but the risk of loss to me is small - so small risks are acceptable.",6,day,0,1,controllable,active,Aspect #4,Pro,1,4,2,2,0,0,-16,-64,0,1,0.75,1,1,1,-0.5,-2.25,-1,-4
pvv3hg6tjb,1,-3,33,male,16,employed,4k_5k,100,100,280,8,I like taking risks because I worry about regret.,20,day,0,0,uncontrollable,active,Aspect #1,Pro,1,3,3,0,3,1,37.666666666666664,113,0,0.3333333333333333,0,0.5,1,2,1,-1.3333333333333333,0,-3
pvv3hg6tjb,2,-1,33,male,16,employed,4k_5k,100,100,280,8,I like taking risks because it gives me a rush..,48,week,0,1,uncontrollable,passive,Aspect #2,Pro,1,3,3,0,3,1,37.666666666666664,113,0,0.3333333333333333,0,0.5,2,2,1,-1.3333333333333333,0,-3
pvv3hg6tjb,3,0,33,male,16,employed,4k_5k,100,100,280,8,I like taking risks because the possibility of something good happening makes me feel alive and  powerful.,45,week,0,0,uncontrollable,NA,Aspect #3,Pro,1,3,3,0,3,1,37.666666666666664,113,0,0.3333333333333333,0,0.5,2,2,1,-1.3333333333333333,0,-3
ps98rq7foh,1,NA,30,male,16,employed,5k_x,100,100,536,6,I knew the payoffs would be high. ,25,month,0,1,controllable,active,Aspect #1,Pro,1,2,2,0,2,1,31.5,63,0.5,1,1,1,3,3,1,-1,-1,-1
p7u54fcc4q,7,NA,65,female,14,employed,2k_3k,91,83,686,4,What will people think of me if I don't try?,30,year,1,0,uncontrollable,NA,NA,Pro,1,8,5,3,2,0.25,10.125,81,0.25,0.25,0.375,0.6,4,3,-0.75,-0.42857142857142855,1,-2
pr4ak5i3sl,1,NA,26,female,16,employed,4k_5k,96,95,142,9,for family,23,month,1,1,controllable,active,Aspect #1,Pro,1,4,4,0,4,1,31.25,125,1,1,1,1,3,3.5,1,NaN,-Inf,Inf
pr4ak5i3sl,2,NA,26,female,16,employed,4k_5k,96,95,142,9,for friends,24,month,1,1,controllable,active,Aspect #2,Pro,1,4,4,0,4,1,31.25,125,1,1,1,1,3,3.5,1,NaN,-Inf,Inf
pr4ak5i3sl,3,NA,26,female,16,employed,4k_5k,96,95,142,9,to save someone,47,year,1,1,controllable,active,Aspect #3,Pro,1,4,4,0,4,1,31.25,125,1,1,1,1,4,3.5,1,NaN,-Inf,Inf
pr4ak5i3sl,4,NA,26,female,16,employed,4k_5k,96,95,142,9,to better their lives,31,less_reg,1,1,controllable,active,Aspect #4,Pro,1,4,4,0,4,1,31.25,125,1,1,1,1,5,3.5,1,NaN,-Inf,Inf
pbai7dfvr0,4,NA,42,male,20,employed,5k_x,100,100,286,8,friends are doing it so I want to be social,8,month,1,1,uncontrollable,active,Aspect #4,Pro,1,6,6,0,6,1,32,192,0.5,1,0.6666666666666666,0.8333333333333334,3,3,1,0,1,-1
p7s0qv9m0d,1,NA,36,male,18,employed,3k_4k,100,63,147,4,I like to think through problems fully.,-14,week,0,0,controllable,active,Aspect #1,Contra,-1,2,0,2,-2,-1,-14,-28,0,0,1,1,2,1.5,-1,NaN,-Inf,Inf
p7s0qv9m0d,2,NA,36,male,18,employed,3k_4k,100,63,147,4,It's important to me to weigh the consequences of my actions.,-14,day,0,0,controllable,active,Aspect #2,Contra,-1,2,0,2,-2,-1,-14,-28,0,0,1,1,1,1.5,-1,NaN,-Inf,Inf
pq7r70mnvs,1,NA,21,female,15,employed,3k_4k,100,100,199,3,i try to avoid it because i know they dont always pay off,-46,day,0,1,controllable,passive,Aspect #1,Contra,-1,3,0,3,-3,-1,-47.333333333333336,-142,0.3333333333333333,0.5,1,0.3333333333333333,1,1,-1,1,1,1
p7evqmdeek,1,NA,32,male,12,employed,3k_4k,100,100,266,10,i have done so in the past,44,month,0,1,controllable,active,Aspect #1,Pro,1,5,5,0,5,1,41.8,209,0.2,1,0.8,0.8,3,3,1,-1,-1,-1
p7evqmdeek,3,NA,32,male,12,employed,3k_4k,100,100,266,10,i dont always think things out first,50,year,0,1,controllable,active,Aspect #3,Pro,1,5,5,0,5,1,41.8,209,0.2,1,0.8,0.8,4,3,1,-1,-1,-1
p7evqmdeek,4,NA,32,male,12,employed,3k_4k,100,100,266,10,i act first and ask questions later,50,month,0,1,uncontrollable,active,Aspect #4,Pro,1,5,5,0,5,1,41.8,209,0.2,1,0.8,0.8,3,3,1,-1,-1,-1
p6mq9bhhpb,2,NA,45,male,14,employed,2k_3k,98,100,226,5,I value my safety,-26,week,0,0,controllable,active,Aspect #2,Contra,-1,4,0,4,-4,-1,-21.5,-86,0,0,1,0.75,2,2,-1,-2,-2,-2
p6mq9bhhpb,3,NA,45,male,14,employed,2k_3k,98,100,226,5,I value my time,-24,week,0,0,controllable,passive,Aspect #3,Contra,-1,4,0,4,-4,-1,-21.5,-86,0,0,1,0.75,2,2,-1,-2,-2,-2
p6mq9bhhpb,4,NA,45,male,14,employed,2k_3k,98,100,226,5,I value my money,-1,day,0,0,controllable,active,Aspect #4,Contra,-1,4,0,4,-4,-1,-21.5,-86,0,0,1,0.75,1,2,-1,-2,-2,-2
pvde81okc3,2,NA,29,male,16,employed,3k_4k,85,90,223,8,I like to gamble occasionally,29,year,NA,1,controllable,active,Aspect #2,Pro,1,4,4,0,4,1,37.25,149,NaN,1,1,1,4,3.5,1,-1,-1,-1
pvde81okc3,3,NA,29,male,16,employed,3k_4k,85,90,223,8,I like to trade highly speculative stocks,42,month,NA,1,NA,active,Aspect #3,Pro,1,4,4,0,4,1,37.25,149,NaN,1,1,1,3,3.5,1,-1,-1,-1
pvde81okc3,4,NA,29,male,16,employed,3k_4k,85,90,223,8,I drink to excess,38,week,NA,1,controllable,active,Aspect #4,Pro,1,4,4,0,4,1,37.25,149,NaN,1,1,1,2,3.5,1,-1,-1,-1
pmrojsjeh0,2,NA,36,female,13,employed,4k_5k,100,100,176,1,I don't like change,-25,day,0,0,uncontrollable,passive,Aspect #2,Contra,-1,4,0,4,-4,-1,-32.25,-129,0,0.25,0.25,0.25,1,1,-1,0,1,-1
pmrojsjeh0,4,NA,36,female,13,employed,4k_5k,100,100,176,1,I don't like uncertainty,-50,week,0,0,uncontrollable,passive,Aspect #4,Contra,-1,4,0,4,-4,-1,-32.25,-129,0,0.25,0.25,0.25,2,1,-1,0,1,-1
p764r6onl3,1,NA,50,male,18,selfemployed,2k_3k,100,100,351,1,I don't like uncertainty.,-50,less_reg,0,0,uncontrollable,passive,Aspect #1,Contra,-1,2,0,2,-2,-1,-50,-100,0,0,0.5,0,5,5,-1,-1,-1,-1
pfun3j6ut0,1,NA,34,male,15,employed,5k_x,79,100,244,7,I have a family which I need to provide for.,8,week,1,1,uncontrollable,passive,Aspect #1,Pro,1,3,2,1,1,0.3333333333333333,-0.3333333333333333,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,2,2,0,-1,-1,-1
p59eed6ltn,1,NA,24,male,17,employed,3k_4k,100,100,222,3,I weigh the odds and tend to go with the safer option.,-31,week,0,0,controllable,active,Aspect #1,Contra,-1,3,0,3,-3,-1,-28.333333333333332,-85,0,0,1,1,2,2,-1,1,1,1
ptoru8sg0c,2,NA,31,male,15,employed,2k_3k,97,95,294,6,I have invested in the stock market a bit.,6,year,0,1,uncontrollable,active,Aspect #2,Pro,1,4,2,2,0,0,-3.5,-14,0,0.5,0.25,1,4,3,1,0,1,-1
ptoru8sg0c,4,NA,31,male,15,employed,2k_3k,97,95,294,6,I would never want to go sky-diving or bungee jumping.,-21,NA,0,0,controllable,active,Aspect #4,Contra,-1,4,2,2,0,0,-3.5,-14,0,0.5,0.25,1,NA,3,1,0,1,-1
pohc5dnk6g,2,NA,32,male,4,employed,1k_2k,73,87,299,9,to Become indepent,20,day,1,1,controllable,active,Aspect #2,Pro,1,9,9,0,9,1,19.11111111111111,172,1,1,1,1,1,1,1,0.8,2,-1
pohc5dnk6g,4,NA,32,male,4,employed,1k_2k,73,87,299,9,to be better off in the future,16,day,1,1,controllable,active,Aspect #4,Pro,1,9,9,0,9,1,19.11111111111111,172,1,1,1,1,1,1,1,0.8,2,-1
pohc5dnk6g,7,NA,32,male,4,employed,1k_2k,73,87,299,9,to get ahead,24,day,1,1,controllable,active,NA,Pro,1,9,9,0,9,1,19.11111111111111,172,1,1,1,1,1,1,1,0.8,2,-1
pohc5dnk6g,8,NA,32,male,4,employed,1k_2k,73,87,299,9,to get more out of life,21,day,1,1,controllable,active,NA,Pro,1,9,9,0,9,1,19.11111111111111,172,1,1,1,1,1,1,1,0.8,2,-1
pogc712epf,2,NA,35,male,18,employed,3k_4k,100,90,368,1,I am not a gambler.,-49,week,0,1,controllable,passive,Aspect #2,Contra,-1,5,0,5,-5,-1,-45.4,-227,0,1,1,0.4,2,2,-1,-0.3333333333333333,1,-1
pogc712epf,5,NA,35,male,18,employed,3k_4k,100,90,368,1,I like sure bets.,-44,week,0,1,controllable,active,Aspect #5,Contra,-1,5,0,5,-5,-1,-45.4,-227,0,1,1,0.4,2,2,-1,-0.3333333333333333,1,-1
ppu090ss8n,1,NA,35,male,18,employed,4k_5k,100,100,280,2,one at a time,-36,day,1,1,controllable,active,Aspect #1,Contra,-1,4,0,4,-4,-1,-36,-144,1,1,1,1,1,1,-1,NaN,-Inf,Inf
ppu090ss8n,2,NA,35,male,18,employed,4k_5k,100,100,280,2,one at a time,-36,day,1,1,controllable,active,Aspect #2,Contra,-1,4,0,4,-4,-1,-36,-144,1,1,1,1,1,1,-1,NaN,-Inf,Inf
ppu090ss8n,3,NA,35,male,18,employed,4k_5k,100,100,280,2,one at a time,-36,day,1,1,controllable,active,Aspect #3,Contra,-1,4,0,4,-4,-1,-36,-144,1,1,1,1,1,1,-1,NaN,-Inf,Inf
ppu090ss8n,4,NA,35,male,18,employed,4k_5k,100,100,280,2,one at a time,-36,day,1,1,controllable,active,Aspect #4,Contra,-1,4,0,4,-4,-1,-36,-144,1,1,1,1,1,1,-1,NaN,-Inf,Inf
p24aloafpe,1,NA,55,female,3,selfemployed,0_1k,81,77,302,9,Earn moneey,50,day,1,1,controllable,active,Aspect #1,Pro,1,1,1,0,1,1,50,50,1,1,1,1,1,1,1,NaN,-Inf,Inf
pn5a9a3qva,1,NA,29,female,18,employed,2k_3k,100,100,341,7,I try to avoid getting arrested,-49,less_once,0,0,NA,passive,Aspect #1,Contra,-1,7,4,3,1,0.14285714285714285,-6.142857142857143,-43,0,0.5714285714285714,0.2,0.8571428571428571,6,3,-0.7142857142857143,0.6666666666666666,2,-1
pn5a9a3qva,3,NA,29,female,18,employed,2k_3k,100,100,341,7,I am willing to go all in if it's a small amount of money,20,week,0,1,uncontrollable,active,Aspect #3,Pro,1,7,4,3,1,0.14285714285714285,-6.142857142857143,-43,0,0.5714285714285714,0.2,0.8571428571428571,2,3,-0.7142857142857143,0.6666666666666666,2,-1
pn5a9a3qva,4,NA,29,female,18,employed,2k_3k,100,100,341,7,"I will gamble away extra money, or something that I otherwise would not have",45,day,0,1,controllable,active,Aspect #4,Pro,1,7,4,3,1,0.14285714285714285,-6.142857142857143,-43,0,0.5714285714285714,0.2,0.8571428571428571,1,3,-0.7142857142857143,0.6666666666666666,2,-1
pn5a9a3qva,7,NA,29,female,18,employed,2k_3k,100,100,341,7,I am responsible enough to know that there are things that I have to pay for and cannot dip into my finances below that point to ensure those things are covered,-50,less_once,0,0,uncontrollable,active,NA,Contra,-1,7,4,3,1,0.14285714285714285,-6.142857142857143,-43,0,0.5714285714285714,0.2,0.8571428571428571,6,3,-0.7142857142857143,0.6666666666666666,2,-1
pilgv71l13,1,NA,37,male,17,employed,1k_2k,100,100,280,8,I like big rewards,40,week,0,0,controllable,active,Aspect #1,Pro,1,3,3,0,3,1,38.666666666666664,116,0.3333333333333333,0,1,1,2,2,1,0,0,0
pilgv71l13,3,NA,37,male,17,employed,1k_2k,100,100,280,8,It keeps me close to the pulse of society,39,week,1,0,controllable,active,Aspect #3,Pro,1,3,3,0,3,1,38.666666666666664,116,0.3333333333333333,0,1,1,2,2,1,0,0,0
pjomiut9f3,4,NA,20,male,14,selfemployed,1k_2k,89,90,820,5,I will put myself in harm's way if absolutely necessary,-21,week,0,0,controllable,active,Aspect #4,Contra,-1,4,0,4,-4,-1,-24.25,-97,0,0,1,1,2,2,-1,-1,0,-2
p3st2t8d7r,1,NA,34,male,16,employed,2k_3k,100,100,354,2,I want to live a long time,-30,NA,0,1,controllable,active,Aspect #1,Contra,-1,5,0,5,-5,-1,-34.4,-172,0,0.8,1,1,NA,1,-1,0,1,-1
p3st2t8d7r,2,NA,34,male,16,employed,2k_3k,100,100,354,2,I don't like to experience extremes,-32,day,0,1,controllable,active,Aspect #2,Contra,-1,5,0,5,-5,-1,-34.4,-172,0,0.8,1,1,1,1,-1,0,1,-1
p3st2t8d7r,3,NA,34,male,16,employed,2k_3k,100,100,354,2,I am careful with my money,-36,day,0,1,controllable,active,Aspect #3,Contra,-1,5,0,5,-5,-1,-34.4,-172,0,0.8,1,1,1,1,-1,0,1,-1
pvlbb9h2ok,1,NA,30,male,14,selfemployed,0_1k,87,92,249,3,I like to avoid them so I know what to expect.,-37,day,0,0,controllable,active,Aspect #1,Contra,-1,4,0,4,-4,-1,-37,-148,0,0,1,1,1,1.5,-1,-0.3333333333333333,1,-1
psrrgsojv6,1,NA,42,female,16,employed,4k_5k,100,100,164,10,i likr it very much,32,week,1,1,controllable,active,Aspect #1,Pro,1,1,1,0,1,1,32,32,1,1,1,1,2,2,1,NaN,-Inf,Inf
po0b5hvksl,1,NA,32,female,18,employed,1k_2k,100,100,209,8,Why not?,27,year,0,1,controllable,passive,Aspect #1,Pro,1,5,5,0,5,1,28.2,141,0,1,1,0.8,4,3,1,-0.75,0,-1
pktvbaqfgq,3,NA,37,male,16,employed,2k_3k,100,100,390,2,I am not a gambler.,-49,month,0,0,controllable,active,Aspect #3,Contra,-1,3,0,3,-3,-1,-47.333333333333336,-142,0,0,0.6666666666666666,0.6666666666666666,3,3,-1,-1.5,-1,-2
p5f7h569tl,1,NA,43,female,14,selfemployed,0_1k,98,98,364,1,I am cautious of new things.,-50,week,0,1,uncontrollable,passive,Aspect #1,Contra,-1,3,0,3,-3,-1,-50,-150,0,1,0.3333333333333333,0.3333333333333333,2,2,-1,-1,-1,-1
p689b7tigi,1,NA,21,male,12,employed,1k_2k,100,100,296,7,first thought is i do like to gamble,50,month,1,1,controllable,active,Aspect #1,Pro,1,4,3,1,2,0.5,25,100,0.6666666666666666,0.75,1,1,3,2.5,0.5,-0.3333333333333333,1,-1
pbkjfru1lp,1,NA,38,female,16,employed,3k_4k,100,83,401,2,I want to be here for my children.,-50,day,0,1,controllable,active,Aspect #1,Contra,-1,5,0,5,-5,-1,-45.8,-229,0,0.2,0.6,0.6,1,2,-1,-1,-1,-1
pbkjfru1lp,4,NA,38,female,16,employed,3k_4k,100,83,401,2,I like to be able to make plans and stick to them.,-50,day,0,0,controllable,active,Aspect #4,Contra,-1,5,0,5,-5,-1,-45.8,-229,0,0.2,0.6,0.6,1,2,-1,-1,-1,-1
pbkjfru1lp,5,NA,38,female,16,employed,3k_4k,100,83,401,2,"I like some surprises, but not many.",-29,month,0,0,uncontrollable,passive,Aspect #5,Contra,-1,5,0,5,-5,-1,-45.8,-229,0,0.2,0.6,0.6,3,2,-1,-1,-1,-1
pel92bgn51,1,NA,34,male,16,employed,2k_3k,99,100,299,1,I have a wife and kids to take care of.,-50,day,1,1,controllable,active,Aspect #1,Contra,-1,5,0,5,-5,-1,-42.2,-211,1,1,0.6,0.6,1,1,-1,-1,0,-2
pel92bgn51,2,NA,34,male,16,employed,2k_3k,99,100,299,1,"I have a job that I like, and I'd like to be able to keep it.",-40,month,1,1,controllable,active,Aspect #2,Contra,-1,5,0,5,-5,-1,-42.2,-211,1,1,0.6,0.6,3,1,-1,-1,0,-2
pmjahfv0dm,3,NA,25,male,16,selfemployed,0_1k,97,99,302,8,I like trying new things.,21,week,0,1,controllable,active,Aspect #3,Pro,1,4,4,0,4,1,31.75,127,0.3333333333333333,1,0.75,1,2,3.5,1,-1,-1,-1
p5po8b0u17,4,NA,44,male,16,employed,5k_x,99,100,906,9,Unprotected sex is desired.,40,month,0,1,uncontrollable,active,Aspect #4,Pro,1,4,4,0,4,1,41,164,0,1,0.75,1,3,2.5,1,1,2,0
pss5736g4h,2,NA,24,male,20,selfemployed,5k_x,77,27,411,10,I want to be well off for my future family ,50,day,0,1,controllable,active,Aspect #2,Pro,1,6,6,0,6,1,50,300,0.2,1,1,0.6666666666666666,1,1,1,0.25,1,-1
pss5736g4h,5,NA,24,male,20,selfemployed,5k_x,77,27,411,10,I like to push myself,50,day,1,1,controllable,active,Aspect #5,Pro,1,6,6,0,6,1,50,300,0.2,1,1,0.6666666666666666,1,1,1,0.25,1,-1
pfr0l0hae0,2,NA,65,male,17,employed,2k_3k,100,95,672,1,I only like the events with the predictable ending,-50,month,1,1,controllable,passive,Aspect #2,Contra,-1,3,0,3,-3,-1,-49.333333333333336,-148,1,1,1,0,3,2,-1,-2,-2,-2
p7lla7nfcj,3,NA,21,female,16,employed,0_1k,89,86,707,4,I know I think things through before I make a decision,-13,day,0,1,controllable,active,Aspect #3,Contra,-1,6,2,4,-2,-0.3333333333333333,0.6666666666666666,4,0,0.6666666666666666,0.4,1,1,3,-0.16666666666666666,-1.2,-1,-2
pn1lf5g7qc,3,NA,47,male,29,unemployed,0_1k,100,100,538,8,(3) I have a sense that God is watching over me and my life. ,33,month,0,1,uncontrollable,active,Aspect #3,Pro,1,4,4,0,4,1,30,120,0,0.75,0.25,1,3,4.5,1,-1.6666666666666667,-1,-2
p08fcnk0hj,1,NA,32,male,17,employed,4k_5k,93,93,347,3,I like to know in advance what I'm going to have,-42,week,0,0,NA,passive,Aspect #1,Contra,-1,3,0,3,-3,-1,-44,-132,0,0.3333333333333333,0,0.5,2,4,-1,-1,-1,-1
p08fcnk0hj,2,NA,32,male,17,employed,4k_5k,93,93,347,3,I dont like doing things that I'm not certain of the outcome of,-44,NA,NA,0,NA,NA,Aspect #2,Contra,-1,3,0,3,-3,-1,-44,-132,0,0.3333333333333333,0,0.5,NA,4,-1,-1,-1,-1
paah0tgdb0,1,NA,29,male,20,employed,3k_4k,100,100,594,3,I evaluate all of the possible outcomes before making a decision.,-1,NA,NA,NA,controllable,active,Aspect #1,Contra,-1,6,0,6,-6,-1,-20.166666666666668,-121,0,1,1,1,NA,2,-1,-0.75,1,-2
paah0tgdb0,3,NA,29,male,20,employed,3k_4k,100,100,594,3,As I have gotten older I have been able to better measure the possible dangers of situations that arise.,-8,day,0,1,controllable,active,Aspect #3,Contra,-1,6,0,6,-6,-1,-20.166666666666668,-121,0,1,1,1,1,2,-1,-0.75,1,-2
pv0evsea4b,3,NA,35,female,16,selfemployed,0_1k,98,100,355,1,I have a family,-46,day,0,1,uncontrollable,active,Aspect #3,Contra,-1,3,0,3,-3,-1,-44.666666666666664,-134,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,3,-1,-1.5,-1,-2
p6k4qd8b38,1,NA,33,male,16,employed,5k_x,100,100,275,3,I have a good life.,-13,day,1,1,controllable,active,Aspect #1,Contra,-1,4,0,4,-4,-1,-32.5,-130,1,0.3333333333333333,1,0.5,1,1,-1,-1,-1,-1
pokleml5q2,4,NA,22,female,22,student,0_1k,80,89,391,4,I sometimes wonder \what if.\,33,day,0,1,controllable,passive,Aspect #4,Pro,1,5,3,2,1,0.2,-1.4,-7,0.6,1,0.6,0.4,1,2,-0.8,0,1,-2
p90o1dab0u,2,NA,57,female,12,employed,5k_x,90,64,326,2,I can't think of any other reasons,-35,NA,NA,NA,NA,NA,Aspect #2,Contra,-1,2,0,2,-2,-1,-42.5,-85,0,0,NaN,NaN,NA,2,-1,-1,-1,-1
pp5ad6r9ka,1,NA,31,female,15,employed,2k_3k,100,100,190,3,I generally make a choice that is the best/safest in the moment.,-50,day,0,0,controllable,active,Aspect #1,Contra,-1,2,0,2,-2,-1,-34,-68,0,0,1,1,1,1,-1,-2,-2,-2
pnur43f063,3,NA,40,female,12,employed,3k_4k,100,100,434,6,It is the only way to make more money,45,week,1,1,controllable,active,Aspect #3,Pro,1,3,3,0,3,1,32.333333333333336,97,0.6666666666666666,1,1,1,2,3,1,0.5,1,0
pgjsv4g3p0,1,NA,49,female,16,unemployed,0_1k,100,100,424,1,I am a very cautious person.,-50,NA,0,0,controllable,NA,Aspect #1,Contra,-1,3,0,3,-3,-1,-50,-150,0,0,0.6666666666666666,NaN,NA,1,-1,-1,-1,-1
pc10skk9at,2,NA,40,male,16,employed,4k_5k,100,100,215,7,i like gambling ,27,week,0,1,uncontrollable,active,Aspect #2,Pro,1,2,2,0,2,1,30.5,61,0,1,0.5,1,2,1.5,1,-2,-2,-2
pd3dvjq6g7,1,NA,28,male,12,employed,2k_3k,100,100,261,10,I am because you never know until you try.,50,month,0,1,controllable,active,Aspect #1,Pro,1,3,3,0,3,1,50,150,0,1,1,1,3,3,1,NaN,-Inf,Inf
pd3dvjq6g7,2,NA,28,male,12,employed,2k_3k,100,100,261,10,I am because I do not want to constantly be thinking about how it would have otherwise turned out.,50,month,0,1,controllable,active,Aspect #2,Pro,1,3,3,0,3,1,50,150,0,1,1,1,3,3,1,NaN,-Inf,Inf
pd3dvjq6g7,3,NA,28,male,12,employed,2k_3k,100,100,261,10,I am because I want to open up as many opportunities for myself in life as possible.,50,month,0,1,controllable,active,Aspect #3,Pro,1,3,3,0,3,1,50,150,0,1,1,1,3,3,1,NaN,-Inf,Inf
p2igo6qgaa,1,NA,46,female,16,employed,3k_4k,97,96,471,6,I am not shy about meeting new people.,15,week,0,1,uncontrollable,active,Aspect #1,Pro,1,8,5,3,2,0.25,4.75,38,0,0.5,0.375,1,2,3,0.25,0.6666666666666666,1,0
p2igo6qgaa,2,NA,46,female,16,employed,3k_4k,97,96,471,6,I am willing to take a chance on an investment if it makes sense.,22,month,0,1,uncontrollable,active,Aspect #2,Pro,1,8,5,3,2,0.25,4.75,38,0,0.5,0.375,1,3,3,0.25,0.6666666666666666,1,0
